category,query_id,avg_runtime_ms,avg_runtime_after,speedup,improvement_ms,improvement_pct,improved
two_table_joins,Q070,4.3172,4.3691,0.9881211233434802,-0.05190000000000072,-1.2021680718984695,0
two_table_joins,Q071,5.3678,4.4205,1.2142970252233911,0.9473000000000003,17.64782592495995,1
two_table_joins,Q072,8.7196,8.6991,1.002356565621731,0.020500000000000185,0.23510252763888465,0
two_table_joins,Q073,13.3941,14.5406,0.9211518094163927,-1.1464999999999996,-8.5597389895551,0
two_table_joins,Q074,34.6705,34.131,1.0158067446016816,0.5394999999999968,1.5560779336900155,0
two_table_joins,Q075,5.6926,5.8299,0.9764489956946087,-0.13730000000000064,-2.4119031725398,0
two_table_joins,Q076,8.7289,9.1799,0.9508709245198749,-0.4510000000000005,-5.166744950681077,0
two_table_joins,Q077,16.4078,15.5277,1.0566793536711814,0.8801000000000023,5.363912285620267,1
two_table_joins,Q078,492.1467,507.4439,0.9698544016392748,-15.297199999999975,-3.1082601996518466,0
two_table_joins,Q079,400.2887,396.0719,1.010646551800317,4.216799999999978,1.0534396799110186,0
two_table_joins,Q080,373.4032,378.9489,0.9853655730363646,-5.545699999999954,-1.4851774167977012,0
two_table_joins,Q081,361.9336,359.629,1.0064082707456852,2.3045999999999935,0.6367466297685525,0
two_table_joins,Q082,452.2032,462.1795,0.9784146635668608,-9.976300000000037,-2.2061542244725465,0
two_table_joins,Q083,379.7593,377.4603,1.0060907067577702,2.298999999999978,0.6053834626301392,0
two_table_joins,Q084,359.1592,358.1915,1.0027016274813891,0.9676999999999794,0.2694348355826551,0
two_table_joins,Q085,341.362,51.1592,6.672543745797433,290.2028,85.01321178104183,1
two_table_joins,Q086,507.2383,499.7019,1.0150817917642498,7.536399999999958,1.4857710862921742,0
two_table_joins,Q087,458.6736,462.141,0.9924970950424221,-3.467399999999998,-0.755962409870548,0
two_table_joins,Q088,386.1986,388.7409,0.9934601684566764,-2.5423000000000116,-0.6582882485850574,0
two_table_joins,Q089,94.0977,83.505,1.1268510867612718,10.592700000000008,11.257129557895686,1
two_table_joins,Q090,484.3955,487.5541,0.9935215394558266,-3.1585999999999785,-0.6520704672111897,0
two_table_joins,Q091,405.0644,411.0218,0.985505878277016,-5.957400000000007,-1.4707290988790935,0
two_table_joins,Q092,375.4892,375.6692,0.9995208550501345,-0.18000000000000682,-0.04793746398032402,0
two_table_joins,Q093,359.6498,348.4472,1.032150064629591,11.202600000000018,3.114863403232816,0
two_table_joins,Q094,326.3063,327.3286,0.9968768387485848,-1.022299999999973,-0.31329459467989823,0
two_table_joins,Q095,177.8963,358.6178,0.49606098749141847,-180.7215,-101.58811622276572,0
two_table_joins,Q096,177.4711,357.8522,0.49593407557645314,-180.38109999999998,-101.63970359117623,0
two_table_joins,Q097,232.9736,372.7358,0.6250368223283087,-139.76219999999998,-59.99057403929028,0
two_table_joins,Q098,329.4559,327.2229,1.0068240945239468,2.233000000000004,0.6777841890219615,0
two_table_joins,Q099,221.1862,221.5038,0.9985661645533846,-0.31759999999999877,-0.14358942827355356,0
two_table_joins,Q100,170.5129,172.7046,0.9873095447370829,-2.1916999999999973,-1.2853572955477253,0
two_table_joins,Q101,68.9951,68.3457,1.0095016950590894,0.6494,0.9412262609953461,0
two_table_joins,Q102,49.8564,51.7689,0.9630569704977312,-1.9125000000000014,-3.836017040941587,0
two_table_joins,Q103,42.9128,44.7948,0.9579861948261851,-1.882000000000005,-4.385637851643344,0
two_table_joins,Q104,35.6515,37.4004,0.953238468037775,-1.748899999999999,-4.905543946257518,0
two_table_joins,Q105,64.5294,67.0895,0.9618405264609216,-2.5601000000000056,-3.967338918384497,0
two_table_joins,Q106,50.4665,52.1597,0.967538156852896,-1.6931999999999974,-3.3550969454984934,0
two_table_joins,Q107,37.5313,38.6614,0.9707692944383804,-1.1300999999999988,-3.0110867462624493,0
two_table_joins,Q108,34.8292,34.0413,1.0231454145405727,0.7879000000000005,2.262182306800043,0
two_table_joins,Q109,45.7172,46.1709,0.9901734642382972,-0.4537000000000049,-0.9924054841503961,0
two_table_joins,Q110,44.4771,45.4326,0.9789688461589255,-0.9555000000000007,-2.1482965391178848,0
two_table_joins,Q111,44.432,44.7822,0.9921799286323584,-0.35020000000000095,-0.788170687792584,0
two_table_joins,Q112,43.2416,43.966,0.9835236318973751,-0.7244000000000028,-1.6752386590690511,0
two_table_joins,Q113,25.1927,25.1652,1.001092778916917,0.027499999999999858,0.10915860546904405,0
two_table_joins,Q114,13.2606,14.3172,0.926200653759115,-1.0565999999999995,-7.967965250441153,0
two_table_joins,Q115,13.5625,13.6731,0.9919111247632212,-0.11059999999999981,-0.8154838709677406,0
two_table_joins,Q116,61.2711,41.1944,1.4873647874468372,20.076699999999995,32.76699781789456,1
two_table_joins,Q117,60.9514,40.1348,1.518667091900296,20.8166,34.15278402136785,1
two_table_joins,Q118,60.5528,38.695,1.5648740147305853,21.857799999999997,36.09709212455906,1
two_table_joins,Q119,62.3934,37.581,1.6602378861658815,24.812399999999997,39.767667734087254,1
two_table_joins,Q120,52.327,2.7673,18.909044917428538,49.5597,94.71152559863934,1
two_table_joins,Q121,51.329,2.5205,20.364610196389602,48.8085,95.08952054394203,1
two_table_joins,Q122,52.3765,3.882,13.49214322514168,48.4945,92.58827909463213,1
two_table_joins,Q123,63.8994,85.3288,0.7488608769840898,-21.4294,-33.53615213914372,0
two_table_joins,Q124,33.3106,78.616,0.42371273023303146,-45.3054,-136.00895810943064,0
two_table_joins,Q125,22.4437,73.6955,0.30454641056780946,-51.251799999999996,-228.3571781836328,0
two_table_joins,Q126,48.9888,69.6104,0.7037569098870283,-20.6216,-42.09451956365537,0
two_table_joins,Q127,41.844,20.4994,2.0412304750382937,21.3446,51.009941688175125,1
two_table_joins,Q128,57.904,76.9816,0.7521797416525507,-19.077599999999997,-32.94694667035092,0
two_table_joins,Q129,57.6677,76.3076,0.7557268214437357,-18.63989999999999,-32.32294681424782,0
two_table_joins,Q130,200.6775,365.8817,0.5484764611075109,-165.20420000000001,-82.32323005817793,0
two_table_joins,Q131,248.1464,363.4858,0.6826852658343188,-115.33939999999998,-46.48038416031826,0
two_table_joins,Q132,36.7563,41.2073,0.8919851579695832,-4.450999999999993,-12.109488713499436,0
two_table_joins,Q133,10.5693,10.8668,0.9726230353001805,-0.29749999999999943,-2.814755944102253,0
two_table_joins,Q134,286.3086,184.4812,1.5519662708178394,101.82740000000001,35.56560997469165,1
two_table_joins,Q135,415.2287,396.8348,1.0463515296541535,18.39390000000003,4.4298238536979815,0
two_table_joins,Q136,80.5983,78.7442,1.0235458611554882,1.8540999999999883,2.300420728476889,0
two_table_joins,Q137,203.0698,216.2177,0.939191379799156,-13.147900000000021,-6.4745717974804835,0
two_table_joins,Q138,213.812,222.2156,0.9621826730436568,-8.403599999999983,-3.930368735150498,0
two_table_joins,Q139,135.3852,135.5384,0.9988696930168868,-0.15319999999999823,-0.11315860226967071,0
two_table_joins,Q140,135.6572,136.6914,0.9924340521788496,-1.0341999999999985,-0.7623627791226699,0
two_table_joins,Q141,144.5134,145.5692,0.9927470921046485,-1.055800000000005,-0.7305896892606534,0
two_table_joins,Q142,283.0745,284.065,0.9965131219967261,-0.9904999999999973,-0.3499078864397879,0
two_table_joins,Q143,291.2006,290.2372,1.0033193539628966,0.9634000000000356,0.33083723041780666,0
two_table_joins,Q144,511.0702,478.9407,1.0670845054513012,32.12950000000001,6.286709731852886,1
two_table_joins,Q145,330.1861,329.8609,1.000985870104641,0.32519999999999527,0.0984899122040556,0
two_table_joins,Q146,434.1844,404.4907,1.0734100932357653,29.69369999999998,6.83896058909532,1
two_table_joins,Q147,39.275,37.6274,1.0437872401494654,1.647599999999997,4.195035009548051,0
two_table_joins,Q148,34.5845,33.4979,1.0324378543132553,1.0865999999999971,3.14186991282221,0
two_table_joins,Q149,56.2278,51.1614,1.0990277826642743,5.066400000000002,9.010489473178751,1
two_table_joins,Q150,71.8134,24.6915,2.908425976550635,47.1219,65.61714109065996,1
two_table_joins,Q151,68.0375,68.7704,0.989342798645929,-0.7329000000000008,-1.077200073488886,0
two_table_joins,Q152,69.9895,67.6496,1.0345885267614294,2.3399,3.3432157680794976,0
