category,query_id,query_number,avg_runtime_ms,min_runtime_ms,max_runtime_ms,runs,status,error,sql_preview
three_table_joins,Q157,468,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_CUSTKEY, c.C_NAME, n.N_NAME        AS nation FROM   CUSTOMER c JOIN   NATION   n ON c.C_NATIONKEY = n.N_NATIO"
three_table_joins,Q158,469,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, s.S_NAME, n.N_NAME        AS nation FROM   SUPPLIER s JOIN   NATION   n ON s.S_NATIONKEY = n.N_NATIO"
three_table_joins,Q159,470,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, n.N_NAME        AS nation FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY    = c.C_CUS"
three_table_joins,Q160,471,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, p.P_NAME FROM   PART p WHERE  p.P_PARTKEY IN ( SELECT ps.PS_PARTKEY FROM   PARTSUPP ps JOIN   SUPPLI"
three_table_joins,Q161,472,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_CUSTKEY, c.C_NAME, n.N_NAME        AS nation, r.R_NAME        AS region FROM   CUSTOMER c JOIN   NATION   n O"
three_table_joins,Q162,473,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DISTINCT o.O_ORDERKEY, o.O_TOTALPRICE FROM   ORDERS o WHERE  o.O_ORDERKEY IN ( SELECT l.L_ORDERKEY FROM   LINEITE"
three_table_joins,Q163,474,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, s.S_NAME, n.N_NAME        AS nation FROM   SUPPLIER s JOIN   NATION   n ON s.S_NATIONKEY = n.N_NATIO"
three_table_joins,Q164,475,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_CUSTKEY, c.C_NAME, c.C_NATIONKEY FROM   CUSTOMER c WHERE  c.C_NATIONKEY IN ( SELECT s.S_NATIONKEY FROM   SUPP"
three_table_joins,Q165,476,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DISTINCT p.P_PARTKEY, p.P_NAME, p.P_BRAND FROM   PART p WHERE  p.P_PARTKEY IN ( SELECT l.L_PARTKEY FROM   LINEITE"
three_table_joins,Q166,477,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT n.N_NAME   AS nation FROM   CUSTOMER c JOIN   NATION   n ON c.C_NATIONKEY = n.N_NATIONKEY JOIN   ORDERS 
three_table_joins,Q167,478,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT r.R_NAME   AS region FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY    = c.C_CUSTKEY JOIN   NATION  
three_table_joins,Q168,479,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT p.P_BRAND FROM   LINEITEM  l JOIN   ORDERS    o  ON l.L_ORDERKEY   = o.O_ORDERKEY JOIN   CUSTOMER  c  ON
three_table_joins,Q169,480,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DISTINCT sn.N_NAME  AS supplier_nation, cn.N_NAME            AS customer_nation FROM   ORDERS    o JOIN   CUSTOME"
three_table_joins,Q170,481,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT p.P_CONTAINER FROM   LINEITEM  l JOIN   ORDERS    o  ON l.L_ORDERKEY   = o.O_ORDERKEY JOIN   CUSTOMER  c
three_table_joins,Q171,482,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT c.C_MKTSEGMENT FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  = c.C_CUSTKEY JOIN   LINEITEM l ON o.
three_table_joins,Q172,483,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DISTINCT r.R_NAME  AS region, p.P_BRAND FROM   PART     p JOIN   PARTSUPP ps ON p.P_PARTKEY   = ps.PS_PARTKEY JOI"
three_table_joins,Q173,484,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT l.L_SHIPMODE FROM   LINEITEM l JOIN   ORDERS   o ON l.L_ORDERKEY = o.O_ORDERKEY JOIN   CUSTOMER c ON o.O
three_table_joins,Q174,485,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, YEAR(o.O_ORDERDATE) AS order_year, SUM(o.O_TOTALPRICE) AS revenue FROM   ORDERS   o JO"
three_table_joins,Q175,486,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT MONTH(l.L_SHIPDATE)   AS ship_month, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   LINEITEM l JOI"
three_table_joins,Q176,487,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS nation, COUNT(DISTINCT o.O_ORDERKEY) AS late_orders FROM   ORDERS   o JOIN   CUSTOMER c ON o.O"
three_table_joins,Q177,488,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, n.N_NAME        AS nation, o.O_TOTALPRICE FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUST"
three_table_joins,Q178,489,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS supplier_nation, p.P_BRAND, SUM(l.L_QUANTITY) AS total_qty FROM   LINEITEM l JOIN   PART     p"
three_table_joins,Q179,490,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS nation, SUM(CASE WHEN YEAR(o.O_ORDERDATE) = 1995 THEN o.O_TOTALPRICE ELSE 0 END) AS revenue_19"
three_table_joins,Q180,491,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME, l.L_SHIPDATE, o.O_ORDERDATE FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY  = c.C_CUS"
three_table_joins,Q181,492,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS supplier_nation, AVG(DATEDIFF(l.L_RECEIPTDATE, l.L_SHIPDATE)) AS avg_transit_days FROM   LINEI"
three_table_joins,Q182,493,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, MONTH(o.O_ORDERDATE) AS peak_month, COUNT(o.O_ORDERKEY)  AS order_count FROM   ORDERS "
three_table_joins,Q183,494,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME            AS region, YEAR(l.L_SHIPDATE)  AS ship_year, COUNT(CASE WHEN l.L_RECEIPTDATE > l.L_COMMITDATE"
three_table_joins,Q184,495,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS nation, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   ORDERS   o JOIN   CUSTOM"
three_table_joins,Q185,496,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, s.S_NAME, n.N_NAME        AS nation, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   L"
three_table_joins,Q186,497,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_BRAND, p.P_TYPE, SUM(l.L_EXTENDEDPRICE - ps.PS_SUPPLYCOST) AS total_margin FROM   LINEITEM  l JOIN   PART    "
three_table_joins,Q187,498,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_MKTSEGMENT, YEAR(o.O_ORDERDATE) AS yr, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue, COUNT(DISTINCT"
three_table_joins,Q188,499,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n.N_NAME        AS nation, SUM(CASE WHEN YEAR(o.O_ORDERDATE) = 1995 THEN l.L_EXTENDEDPRICE*(1-l.L_DISCOUNT) ELSE "
three_table_joins,Q189,500,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_NAME, n.N_NAME        AS nation, r.R_NAME        AS region, AVG(ps.PS_SUPPLYCOST) AS avg_cost, SUM(ps.PS_AVAI"
three_table_joins,Q190,501,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_BRAND, COUNT(DISTINCT r.R_REGIONKEY) AS region_count, SUM(l.L_QUANTITY)             AS total_qty FROM   LINEI"
three_table_joins,Q191,502,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS supplier_region, p.P_TYPE, AVG(l.L_EXTENDEDPRICE - ps.PS_SUPPLYCOST) AS avg_margin FROM   LINE"
three_table_joins,Q192,503,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS customer_region, l.L_SHIPMODE, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   O"
three_table_joins,Q193,504,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_MKTSEGMENT, AVG(o.O_TOTALPRICE)   AS avg_order_value, COUNT(DISTINCT o.O_ORDERKEY) AS order_count FROM   ORDE"
three_table_joins,Q194,505,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT a.C_NAME        AS customer_a, b.C_NAME        AS customer_b, n.N_NAME        AS nation, a.C_ACCTBAL     AS balan"
three_table_joins,Q195,506,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_NAME, n.N_NAME        AS nation, o.O_ORDERKEY, CASE WHEN o.O_TOTALPRICE < 30000  THEN 'SMALL' WHEN o.O_TOTALP"
three_table_joins,Q196,507,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r.R_NAME        AS region, SUM(CASE WHEN o.O_TOTALPRICE < 30000  THEN 1 ELSE 0 END) AS small_orders, SUM(CASE WHE"
three_table_joins,Q197,508,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, s.S_NAME, n.N_NAME        AS nation, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   L"
three_table_joins,Q198,509,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, p.P_NAME, SUM(CASE WHEN YEAR(l.L_SHIPDATE) = 1995 THEN l.L_QUANTITY ELSE 0 END) AS qty_1995, SUM(CAS"
three_table_joins,Q199,510,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c.C_CUSTKEY, c.C_NAME, n.N_NAME        AS nation FROM   CUSTOMER c JOIN   NATION   n ON c.C_NATIONKEY = n.N_NATIO"
three_table_joins,Q200,511,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT cr.R_NAME       AS customer_region, sr.R_NAME       AS supplier_region, COUNT(DISTINCT o.O_ORDERKEY)             "
aggregation,Q001,512,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT COUNT(*) AS total_orders FROM orders
aggregation,Q002,513,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT SUM(l_extendedprice * (1 - l_discount)) AS total_revenue FROM lineitem
aggregation,Q003,514,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT AVG(c_acctbal) AS avg_account_balance FROM customer
aggregation,Q004,515,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT MIN(p_retailprice) AS min_price, MAX(p_retailprice) AS max_price FROM part"
aggregation,Q005,516,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT SUM(l_quantity) AS total_quantity FROM lineitem
aggregation,Q006,517,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT COUNT(DISTINCT o_custkey) AS distinct_customers FROM orders
aggregation,Q007,518,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT AVG(l_discount) AS avg_discount FROM lineitem
aggregation,Q008,519,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT COUNT(*) AS total_suppliers FROM supplier
aggregation,Q009,520,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT SUM(ps_availqty) AS total_available_qty FROM partsupp
aggregation,Q010,521,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT AVG(ps_supplycost) AS avg_supply_cost FROM partsupp
aggregation,Q011,522,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT MIN(o_totalprice) AS min_order_price, MAX(o_totalprice) AS max_order_price FROM orders"
aggregation,Q012,523,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT COUNT(*) AS high_discount_items FROM lineitem WHERE l_discount > 0.05
aggregation,Q013,524,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT SUM(l_extendedprice) AS total_gross_revenue FROM lineitem
aggregation,Q014,525,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT AVG(l_quantity) AS avg_quantity FROM lineitem
aggregation,Q015,526,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT COUNT(*) AS total_parts FROM part WHERE p_container LIKE '%BOX%'
aggregation,Q016,527,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT SUM(l_extendedprice * l_tax) AS total_tax FROM lineitem
aggregation,Q017,528,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT COUNT(*) AS customers_positive_balance FROM customer WHERE c_acctbal > 0
aggregation,Q018,529,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT AVG(o_totalprice) AS avg_order_total FROM orders
aggregation,Q019,530,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT COUNT(*) AS total_parts FROM part
aggregation,Q020,531,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT MIN(c_acctbal) AS min_balance, MAX(c_acctbal) AS max_balance FROM customer"
aggregation,Q021,532,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_orderstatus, COUNT(*) AS order_count FROM orders GROUP BY o_orderstatus"
aggregation,Q022,533,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT SUM(l_extendedprice * (1 - l_discount)) AS shipped_revenue FROM lineitem WHERE l_shipinstruct = 'DELIVER IN PERSO
aggregation,Q023,534,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT COUNT(DISTINCT n_nationkey) AS total_nations FROM nation
aggregation,Q024,535,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT AVG(p_size) AS avg_part_size FROM part
aggregation,Q025,536,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT COUNT(*) AS total_lineitems FROM lineitem
aggregation,Q026,537,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT SUM(o_totalprice) AS urgent_order_total FROM orders WHERE o_orderpriority = '1-URGENT'
aggregation,Q027,538,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT COUNT(*) AS large_parts FROM part WHERE p_size > 20
aggregation,Q028,539,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT AVG(s_acctbal) AS avg_supplier_balance FROM supplier
aggregation,Q029,540,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT MIN(l_quantity) AS min_qty, MAX(l_quantity) AS max_qty FROM lineitem"
aggregation,Q030,541,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT COUNT(*) AS total_regions FROM region
aggregation,Q031,542,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_custkey, COUNT(*) AS order_count FROM orders GROUP BY o_custkey ORDER BY order_count DESC"
aggregation,Q032,543,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_orderkey, SUM(l_extendedprice * (1 - l_discount)) AS order_revenue FROM lineitem GROUP BY l_orderkey ORDER BY o"
aggregation,Q033,544,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_nationkey, AVG(c_acctbal) AS avg_balance FROM customer GROUP BY c_nationkey ORDER BY avg_balance DESC"
aggregation,Q034,545,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_mfgr, COUNT(*) AS part_count FROM part GROUP BY p_mfgr ORDER BY part_count DESC"
aggregation,Q035,546,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT ps_suppkey, SUM(ps_availqty) AS total_qty FROM partsupp GROUP BY ps_suppkey ORDER BY total_qty DESC"
aggregation,Q036,547,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT ps_partkey, AVG(ps_supplycost) AS avg_cost FROM partsupp GROUP BY ps_partkey ORDER BY avg_cost"
aggregation,Q037,548,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_orderpriority, COUNT(*) AS order_count FROM orders GROUP BY o_orderpriority ORDER BY order_count DESC"
aggregation,Q038,549,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_shipmode, SUM(l_quantity) AS total_quantity FROM lineitem GROUP BY l_shipmode ORDER BY total_quantity DESC"
aggregation,Q039,550,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_shipmode, AVG(l_discount) AS avg_discount FROM lineitem GROUP BY l_shipmode ORDER BY avg_discount DESC"
aggregation,Q040,551,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_returnflag, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem GROUP BY l_returnflag"
aggregation,Q041,552,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s_nationkey, COUNT(*) AS supplier_count FROM supplier GROUP BY s_nationkey ORDER BY supplier_count DESC"
aggregation,Q042,553,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_type, AVG(p_retailprice) AS avg_price FROM part GROUP BY p_type ORDER BY avg_price DESC"
aggregation,Q043,554,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT YEAR(o_orderdate) AS order_year, SUM(o_totalprice) AS total_value FROM orders GROUP BY YEAR(o_orderdate) ORDER BY"
aggregation,Q044,555,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_linestatus, COUNT(*) AS lineitem_count FROM lineitem GROUP BY l_linestatus"
aggregation,Q045,556,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT YEAR(o_orderdate) AS order_year, AVG(o_totalprice) AS avg_order_value FROM orders GROUP BY YEAR(o_orderdate) ORDE"
aggregation,Q046,557,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT ps_partkey, MIN(ps_supplycost) AS min_cost, MAX(ps_supplycost) AS max_cost FROM partsupp GROUP BY ps_partkey"
aggregation,Q047,558,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_partkey, SUM(l_extendedprice) AS total_price FROM lineitem GROUP BY l_partkey ORDER BY total_price DESC"
aggregation,Q048,559,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_mktsegment, COUNT(*) AS customer_count FROM customer GROUP BY c_mktsegment ORDER BY customer_count DESC"
aggregation,Q049,560,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_mktsegment, AVG(c_acctbal) AS avg_balance FROM customer GROUP BY c_mktsegment ORDER BY avg_balance DESC"
aggregation,Q050,561,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_suppkey, SUM(l_extendedprice * (1 - l_discount)) AS supplier_revenue FROM lineitem GROUP BY l_suppkey ORDER BY "
aggregation,Q051,562,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_brand, COUNT(*) AS part_count FROM part GROUP BY p_brand ORDER BY part_count DESC"
aggregation,Q052,563,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_brand, AVG(p_size) AS avg_size FROM part GROUP BY p_brand ORDER BY avg_size DESC"
aggregation,Q053,564,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DATE_FORMAT(o_orderdate, '%Y-%m') AS order_month, COUNT(*) AS order_count FROM orders GROUP BY DATE_FORMAT(o_orde"
aggregation,Q054,565,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_orderkey, SUM(l_extendedprice * l_tax) AS total_tax FROM lineitem GROUP BY l_orderkey ORDER BY total_tax DESC"
aggregation,Q055,566,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_suppkey, AVG(l_quantity) AS avg_quantity FROM lineitem GROUP BY l_suppkey ORDER BY avg_quantity DESC"
aggregation,Q056,567,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_container, COUNT(*) AS part_count FROM part GROUP BY p_container ORDER BY part_count DESC"
aggregation,Q057,568,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_orderpriority, SUM(o_totalprice) AS total_revenue FROM orders GROUP BY o_orderpriority ORDER BY total_revenue D"
aggregation,Q058,569,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_suppkey, COUNT(*) AS lineitem_count FROM lineitem GROUP BY l_suppkey ORDER BY lineitem_count DESC"
aggregation,Q059,570,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_custkey, MIN(o_orderdate) AS first_order_date FROM orders GROUP BY o_custkey"
aggregation,Q060,571,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_custkey, MAX(o_orderdate) AS last_order_date FROM orders GROUP BY o_custkey"
aggregation,Q061,572,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_nationkey, YEAR(o_orderdate) AS order_year, SUM(o_totalprice) AS total_revenue FROM orders JOIN customer ON o_c"
aggregation,Q062,573,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_custkey, o_orderpriority, COUNT(*) AS order_count FROM orders GROUP BY o_custkey, o_orderpriority ORDER BY o_cu"
aggregation,Q063,574,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_shipmode, l_returnflag, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem GROUP BY l_shipmode, l"
aggregation,Q064,575,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT ps_suppkey, ps_partkey, AVG(ps_supplycost) AS avg_cost FROM partsupp GROUP BY ps_suppkey, ps_partkey ORDER BY avg"
aggregation,Q065,576,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_brand, p_container, COUNT(*) AS part_count FROM part GROUP BY p_brand, p_container ORDER BY p_brand, p_containe"
aggregation,Q066,577,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_type, p_brand, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN part ON l_partkey = p_part"
aggregation,Q067,578,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_mktsegment, YEAR(o_orderdate) AS order_year, COUNT(*) AS order_count FROM orders JOIN customer ON o_custkey = c"
aggregation,Q068,579,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_shipmode, l_linestatus, AVG(l_discount) AS avg_discount FROM lineitem GROUP BY l_shipmode, l_linestatus ORDER B"
aggregation,Q069,580,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n_name, c_mktsegment, SUM(o_totalprice) AS total_revenue FROM orders JOIN customer ON o_custkey = c_custkey JOIN "
aggregation,Q070,581,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_suppkey, l_shipmode, SUM(l_quantity) AS total_qty FROM lineitem GROUP BY l_suppkey, l_shipmode ORDER BY l_suppk"
aggregation,Q071,582,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT YEAR(o_orderdate) AS order_year, o_orderpriority, COUNT(*) AS order_count FROM orders GROUP BY YEAR(o_orderdate),"
aggregation,Q072,583,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_nationkey, c_mktsegment, AVG(c_acctbal) AS avg_balance FROM customer GROUP BY c_nationkey, c_mktsegment ORDER B"
aggregation,Q073,584,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r_name, YEAR(o_orderdate) AS order_year, SUM(o_totalprice) AS total_revenue FROM orders JOIN customer ON o_custke"
aggregation,Q074,585,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_mfgr, p_brand, COUNT(*) AS part_count FROM part GROUP BY p_mfgr, p_brand ORDER BY p_mfgr, p_brand"
aggregation,Q075,586,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT YEAR(o_orderdate) AS order_year, l_shipmode, AVG(o_totalprice) AS avg_order_value FROM orders JOIN lineitem ON o_"
aggregation,Q076,587,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n_name, p_type, SUM(ps_supplycost * ps_availqty) AS total_supply_cost FROM partsupp JOIN supplier ON ps_suppkey ="
aggregation,Q077,588,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_mktsegment, l_returnflag, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN orders ON l_ord"
aggregation,Q078,589,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_brand, l_shipmode, AVG(l_extendedprice) AS avg_price FROM lineitem JOIN part ON l_partkey = p_partkey GROUP BY "
aggregation,Q079,590,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_clerk, YEAR(o_orderdate) AS order_year, COUNT(*) AS order_count FROM orders GROUP BY o_clerk, YEAR(o_orderdate)"
aggregation,Q080,591,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_partkey, l_returnflag, AVG(l_quantity) AS avg_qty FROM lineitem GROUP BY l_partkey, l_returnflag ORDER BY l_par"
aggregation,Q081,592,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r_name, p_brand, AVG(ps_supplycost) AS avg_supply_cost FROM partsupp JOIN part ON ps_partkey = p_partkey JOIN sup"
aggregation,Q082,593,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DATE_FORMAT(l_shipdate, '%Y-%m') AS ship_month, l_returnflag, SUM(l_extendedprice * (1 - l_discount)) AS revenue "
aggregation,Q083,594,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_size, p_container, COUNT(*) AS part_count FROM part GROUP BY p_size, p_container ORDER BY p_size, p_container"
aggregation,Q084,595,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n1.n_name AS supplier_nation, n2.n_name AS customer_nation, SUM(l_extendedprice * (1 - l_discount)) AS revenue FR"
aggregation,Q085,596,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_type, p_size, AVG(p_retailprice) AS avg_price FROM part GROUP BY p_type, p_size ORDER BY p_type, p_size"
