query_id,category,avg_runtime_ms,min_runtime_ms,max_runtime_ms,runs,status,has_full_scan,full_scan_table_count,max_join_type_score,index_coverage_ratio,num_indexes_used,has_no_index,has_filesort,has_temp_table,num_tables,total_rows_examined,max_rows_examined,sql_preview
COM_Q122,complex_queries,18147.7439,16419.0416,21595.623,3,OK,"SELECT ps1.ps_partkey, ps1.ps_suppkey   AS supplier_a, ps1.ps_supplycost AS cost"
COM_Q125,complex_queries,1882.7596,1285.0568,3076.766,3,OK,"SELECT p1.p_partkey AS part_a, p2.p_partkey AS part_b, p1.p_brand, p1.p_containe"
COM_Q126,complex_queries,18267.4378,15993.238,22494.7352,3,OK,"SELECT o1.o_custkey, o1.o_orderkey AS earlier_order, o1.o_totalprice AS earlier_"
COM_Q127,complex_queries,21556.5683,18070.2109,28491.59,3,OK,"SELECT ps1.ps_partkey, ps1.ps_suppkey AS supp_low, ps1.ps_supplycost AS cost_low"
COM_Q128,complex_queries,122.7,96.3178,174.6919,3,OK,"SELECT o1.o_custkey, o1.o_totalprice AS first_order_value, o2.o_totalprice AS se"
COM_Q130,complex_queries,19127.2923,18791.9378,19638.9289,3,OK,"SELECT a.ps_suppkey AS supp_a, b.ps_suppkey AS supp_b, COUNT(DISTINCT a.ps_partk"
COM_Q131,complex_queries,4.7412,2.2802,9.165,3,OK,"SELECT o1.o_custkey, o1.o_orderdate AS month1_order, o2.o_orderdate AS month2_or"
COM_Q132,complex_queries,63305.1356,62533.879,64229.8779,3,OK,"SELECT r1.r_name AS region_a, r2.r_name AS region_b, rev_a, rev_b, ROUND(rev_a /"
COM_Q133,complex_queries,392.2667,347.327,479.6031,3,OK,"SELECT s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comme"
COM_Q134,complex_queries,15008.979,3589.8669,34366.2181,3,OK,"SELECT o_orderpriority, COUNT(*) AS order_count FROM orders WHERE o_orderdate >="
COM_Q135,complex_queries,17948.1497,8836.8399,34660.9027,3,OK,"SELECT supp_nation, cust_nation, l_year, SUM(volume) AS revenue FROM ( SELECT n1"
COM_Q136,complex_queries,7953.6591,3565.655,15981.3371,3,OK,"SELECT o_year, SUM(CASE WHEN nation = 'BRAZIL' THEN volume ELSE 0 END) / SUM(vol"
COM_Q137,complex_queries,155634.519,140847.4061,166036.4196,3,OK,"SELECT nation, o_year, SUM(amount) AS sum_profit FROM ( SELECT n_name AS nation,"
COM_Q138,complex_queries,25239.8609,16109.215,40940.8038,3,OK,"SELECT c_custkey, c_name, SUM(l_extendedprice * (1 - l_discount)) AS revenue, c_"
COM_Q139,complex_queries,17868.2389,13678.0651,26164.0799,3,OK,"SELECT ps_partkey, SUM(ps_supplycost * ps_availqty) AS part_value FROM partsupp,"
COM_Q140,complex_queries,35452.881,26175.21,50854.162,3,OK,"SELECT l_shipmode, SUM(CASE WHEN o_orderpriority = '1-URGENT' OR o_orderpriority"
COM_Q141,complex_queries,35393.5421,33368.0229,39177.6907,3,OK,"SELECT c_count, COUNT(*) AS custdist FROM ( SELECT c_custkey, COUNT(o_orderkey) "
COM_Q142,complex_queries,6705.2933,2811.0149,13111.4869,3,OK,SELECT ROUND( 100.00 * SUM(CASE WHEN p_type LIKE 'PROMO%' THEN l_extendedprice *
COM_Q143,complex_queries,18857.1642,13057.8928,26164.0589,3,OK,"SELECT s_suppkey, s_name, s_address, s_phone, total_revenue FROM supplier JOIN ("
COM_Q144,complex_queries,7720.114,1957.4099,19231.355,3,OK,"SELECT p_brand, p_type, p_size, COUNT(DISTINCT ps_suppkey) AS supplier_cnt FROM "
COM_Q145,complex_queries,2584.7029,2052.2079,3622.6199,3,OK,"SELECT ROUND(SUM(l_extendedprice) / 7.0, 2) AS avg_yearly FROM lineitem, part WH"
COM_Q146,complex_queries,38906.3117,26230.5179,58603.58,3,OK,"SELECT c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, SUM(l_quantity)"
COM_Q147,complex_queries,2376.7773,764.262,5528.9528,3,OK,"SELECT SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem, part WH"
COM_Q148,complex_queries,53095.0286,50677.778,57734.4069,3,OK,"SELECT r_name    AS region, n_name    AS nation, order_year, order_count, total_"
COM_Q150,complex_queries,32016.8053,30622.483,32799.2778,3,OK,"SELECT first_order_year, COUNT(DISTINCT o_custkey)  AS cohort_size, AVG(lifetime"
COM_Q153,complex_queries,75261.0215,73154.9289,78092.9217,3,OK,"SELECT r_name, l_shipmode, shipment_count, total_qty, total_revenue, ROUND(total"
COM_Q154,complex_queries,91037.0803,83653.4281,94961.9458,3,OK,"SELECT n_name, c_mktsegment, COUNT(*)                                         AS"
COM_Q155,complex_queries,77693.3583,75574.2159,81467.4339,3,OK,"SELECT c_mktsegment, wallet_tier, COUNT(*) AS customers, AVG(wallet_share_pct) A"
COM_Q157,complex_queries,90626.9093,67491.8182,103152.0259,3,OK,"SELECT o_orderpriority, l_shipmode, ROUND(AVG(DATEDIFF(l_shipdate,    o_orderdat"
COM_Q158,complex_queries,67506.7944,66738.9863,68969.909,3,OK,"SELECT price_tier, discount_tier, COUNT(*)                                      "
SIN_Q001,single_table_filters,55638.1667,50754.3619,61951.7202,3,OK,SELECT * FROM ORDERS WHERE O_TOTALPRICE > 10000
SIN_Q002,single_table_filters,43215.8449,40669.7829,44500.6258,3,OK,SELECT * FROM ORDERS WHERE O_TOTALPRICE > 50000
SIN_Q003,single_table_filters,2618.8287,2498.292,2769.8972,3,OK,SELECT * FROM ORDERS WHERE O_TOTALPRICE BETWEEN 20000 AND 40000
SIN_Q004,single_table_filters,23488.6288,23250.9751,23737.026,3,OK,SELECT * FROM ORDERS WHERE O_ORDERDATE > '1995-01-01'
SIN_Q005,single_table_filters,7641.6277,7563.9689,7691.5331,3,OK,SELECT * FROM ORDERS WHERE O_ORDERDATE BETWEEN '1995-01-01' AND '1996-01-01'
SIN_Q006,single_table_filters,5749.8747,5738.3401,5765.044,3,OK,"SELECT O_ORDERKEY, O_ORDERDATE FROM ORDERS WHERE O_ORDERDATE > '1996-01-01'"
SIN_Q007,single_table_filters,0.7897,0.3021,1.6952,3,OK,"SELECT O_ORDERKEY, O_CUSTKEY FROM ORDERS WHERE O_CUSTKEY = 1000"
SIN_Q008,single_table_filters,14.9091,9.5842,25.1713,3,OK,SELECT * FROM ORDERS WHERE O_CUSTKEY BETWEEN 100 AND 500
SIN_Q009,single_table_filters,138.5583,137.4788,139.4522,3,OK,"SELECT O_ORDERKEY, O_TOTALPRICE FROM ORDERS WHERE O_TOTALPRICE < 5000"
SIN_Q010,single_table_filters,21372.8844,20908.237,21680.9521,3,OK,SELECT * FROM ORDERS WHERE O_ORDERSTATUS = 'O'
SIN_Q011,single_table_filters,16282.8314,16125.0429,16562.1471,3,OK,SELECT * FROM ORDERS WHERE O_TOTALPRICE > 15000 AND O_ORDERDATE > '1996-01-01'
SIN_Q012,single_table_filters,19136.5264,18865.324,19405.4542,3,OK,"SELECT O_ORDERKEY, O_TOTALPRICE FROM ORDERS WHERE O_TOTALPRICE >= 30000"
SIN_Q013,single_table_filters,492.8429,492.6069,493.0317,3,OK,"SELECT O_ORDERKEY, O_TOTALPRICE FROM ORDERS WHERE O_TOTALPRICE <= 15000"
SIN_Q014,single_table_filters,2244.1795,2234.5171,2258.3382,3,OK,"SELECT O_ORDERKEY, O_ORDERDATE FROM ORDERS WHERE O_ORDERDATE BETWEEN '1994-01-01"
SIN_Q015,single_table_filters,5.7223,4.2682,7.412,3,OK,"SELECT O_ORDERKEY, O_CUSTKEY FROM ORDERS WHERE O_CUSTKEY BETWEEN 500 AND 1000"
SIN_Q016,single_table_filters,18.1711,11.5583,29.7651,3,OK,SELECT * FROM ORDERS WHERE O_TOTALPRICE > 20000 AND O_CUSTKEY < 500
SIN_Q017,single_table_filters,7580.0206,7562.9408,7597.8379,3,OK,SELECT O_ORDERKEY FROM ORDERS WHERE O_TOTALPRICE > 5000
SIN_Q018,single_table_filters,7389.056,7380.7161,7396.4479,3,OK,SELECT O_ORDERKEY FROM ORDERS WHERE O_TOTALPRICE > 15000
SIN_Q019,single_table_filters,7187.0867,7176.9619,7197.2711,3,OK,SELECT O_ORDERKEY FROM ORDERS WHERE O_TOTALPRICE > 25000
SIN_Q020,single_table_filters,7045.7429,6984.621,7086.2968,3,OK,SELECT O_ORDERKEY FROM ORDERS WHERE O_TOTALPRICE > 35000
SIN_Q021,single_table_filters,6713.2804,6703.6519,6719.1331,3,OK,SELECT O_ORDERKEY FROM ORDERS WHERE O_TOTALPRICE > 45000
SIN_Q022,single_table_filters,6434.6801,6413.2721,6458.8618,3,OK,SELECT O_ORDERKEY FROM ORDERS WHERE O_TOTALPRICE > 55000
SIN_Q023,single_table_filters,386.2123,384.12,388.3049,3,OK,"SELECT O_ORDERKEY, O_TOTALPRICE FROM ORDERS WHERE O_TOTALPRICE BETWEEN 5000 AND "
SIN_Q024,single_table_filters,829.2213,799.4969,861.2411,3,OK,"SELECT O_ORDERKEY, O_TOTALPRICE FROM ORDERS WHERE O_TOTALPRICE BETWEEN 15000 AND"
SIN_Q025,single_table_filters,2262.6925,2203.7868,2349.3719,3,OK,"SELECT O_ORDERKEY, O_TOTALPRICE FROM ORDERS WHERE O_TOTALPRICE BETWEEN 30000 AND"
SIN_Q026,single_table_filters,2502.9096,2408.8311,2557.8358,3,OK,"SELECT O_ORDERKEY, O_TOTALPRICE FROM ORDERS WHERE O_TOTALPRICE BETWEEN 10000 AND"
SIN_Q032,single_table_filters,159991.9615,151213.773,169466.9361,3,OK,SELECT * FROM LINEITEM WHERE L_QUANTITY BETWEEN 5 AND 15
SIN_Q033,single_table_filters,1.8851,0.2422,4.6909,3,OK,"SELECT L_ORDERKEY, L_PARTKEY FROM LINEITEM WHERE L_PARTKEY = 500"
SIN_Q036,single_table_filters,41459.3256,39590.9128,42528.471,3,OK,"SELECT L_ORDERKEY, L_QUANTITY FROM LINEITEM WHERE L_QUANTITY >= 25"
SIN_Q039,single_table_filters,13559.0936,12203.373,14624.0079,3,OK,"SELECT L_ORDERKEY, L_QUANTITY FROM LINEITEM WHERE L_QUANTITY < 10"
SIN_Q040,single_table_filters,25986.3334,25472.4951,26554.2679,3,OK,"SELECT L_ORDERKEY, L_QUANTITY FROM LINEITEM WHERE L_QUANTITY >= 35"
SIN_Q042,single_table_filters,145888.0794,138629.7269,156818.3632,3,OK,SELECT * FROM LINEITEM WHERE L_DISCOUNT < 0.02
SIN_Q044,single_table_filters,27809.4613,27583.3769,28160.0118,3,OK,SELECT L_ORDERKEY FROM LINEITEM WHERE L_QUANTITY > 5
SIN_Q045,single_table_filters,24578.0873,24520.443,24659.2331,3,OK,SELECT L_ORDERKEY FROM LINEITEM WHERE L_QUANTITY > 10
SIN_Q046,single_table_filters,21535.2643,21515.7759,21549.9761,3,OK,SELECT L_ORDERKEY FROM LINEITEM WHERE L_QUANTITY > 15
SIN_Q047,single_table_filters,15312.4356,15270.592,15335.0148,3,OK,SELECT L_ORDERKEY FROM LINEITEM WHERE L_QUANTITY > 25
SIN_Q048,single_table_filters,9207.0533,9203.743,9212.4932,3,OK,SELECT L_ORDERKEY FROM LINEITEM WHERE L_QUANTITY > 35
SIN_Q049,single_table_filters,15887.512,15207.34,16609.7269,3,OK,"SELECT L_ORDERKEY, L_QUANTITY FROM LINEITEM WHERE L_QUANTITY BETWEEN 1 AND 10"
SIN_Q050,single_table_filters,17620.8633,17377.773,18001.148,3,OK,"SELECT L_ORDERKEY, L_QUANTITY FROM LINEITEM WHERE L_QUANTITY BETWEEN 10 AND 20"
SIN_Q051,single_table_filters,37125.9723,32925.8633,42780.7999,3,OK,"SELECT L_ORDERKEY, L_QUANTITY FROM LINEITEM WHERE L_QUANTITY BETWEEN 20 AND 40"
SIN_Q052,single_table_filters,12865.4382,12834.065,12921.2189,3,OK,SELECT L_ORDERKEY FROM LINEITEM WHERE L_QUANTITY BETWEEN 30 AND 50
SIN_Q053,single_table_filters,5626.8837,5557.621,5688.493,3,OK,SELECT L_ORDERKEY FROM LINEITEM WHERE L_DISCOUNT > 0.08
SIN_Q054,single_table_filters,2413.3201,2339.5493,2556.0248,3,OK,SELECT * FROM CUSTOMER WHERE C_ACCTBAL > 1000
SIN_Q055,single_table_filters,2709.7986,2454.5529,3032.9397,3,OK,SELECT * FROM CUSTOMER WHERE C_ACCTBAL > 500
SIN_Q056,single_table_filters,118.2457,109.5259,127.022,3,OK,SELECT * FROM CUSTOMER WHERE C_NATIONKEY = 10
SIN_Q057,single_table_filters,510.9055,510.2048,511.9238,3,OK,SELECT * FROM CUSTOMER WHERE C_ACCTBAL BETWEEN 200 AND 800
SIN_Q058,single_table_filters,1340.7533,1316.102,1356.427,3,OK,SELECT * FROM CUSTOMER WHERE C_NATIONKEY BETWEEN 1 AND 10
SIN_Q059,single_table_filters,82.5868,77.9583,91.723,3,OK,"SELECT C_CUSTKEY, C_NAME FROM CUSTOMER WHERE C_NATIONKEY = 5"
SIN_Q060,single_table_filters,613.1604,596.9789,629.494,3,OK,SELECT * FROM CUSTOMER WHERE C_MKTSEGMENT = 'BUILDING'
SIN_Q061,single_table_filters,275.2951,273.5202,277.22,3,OK,"SELECT C_CUSTKEY, C_NAME FROM CUSTOMER WHERE C_ACCTBAL < 300"
SIN_Q062,single_table_filters,1553.9837,1508.877,1589.3519,3,OK,"SELECT C_CUSTKEY, C_ACCTBAL FROM CUSTOMER WHERE C_ACCTBAL >= 1200"
SIN_Q063,single_table_filters,545.8434,532.788,571.034,3,OK,SELECT * FROM CUSTOMER WHERE C_ACCTBAL < 200
SIN_Q064,single_table_filters,111.9709,111.1968,112.6072,3,OK,SELECT * FROM CUSTOMER WHERE C_NATIONKEY = 3
SIN_Q065,single_table_filters,279.2412,274.6608,282.0818,3,OK,"SELECT C_CUSTKEY, C_NAME FROM CUSTOMER WHERE C_ACCTBAL BETWEEN 400 AND 900"
SIN_Q066,single_table_filters,640.3959,637.815,643.4398,3,OK,"SELECT C_CUSTKEY, C_NAME FROM CUSTOMER WHERE C_NAME LIKE 'Customer#000%'"
SIN_Q067,single_table_filters,681.2313,680.6669,681.725,3,OK,SELECT C_CUSTKEY FROM CUSTOMER WHERE C_ACCTBAL > 100
SIN_Q068,single_table_filters,667.197,665.576,669.2839,3,OK,SELECT C_CUSTKEY FROM CUSTOMER WHERE C_ACCTBAL > 300
SIN_Q069,single_table_filters,640.9607,639.8871,643.101,3,OK,SELECT C_CUSTKEY FROM CUSTOMER WHERE C_ACCTBAL > 700
SIN_Q070,single_table_filters,583.293,582.48,584.1131,3,OK,SELECT C_CUSTKEY FROM CUSTOMER WHERE C_ACCTBAL > 1500
SIN_Q071,single_table_filters,550.2929,548.758,551.698,3,OK,SELECT C_CUSTKEY FROM CUSTOMER WHERE C_ACCTBAL > 2000
SIN_Q072,single_table_filters,246.1901,241.447,250.349,3,OK,"SELECT C_CUSTKEY, C_ACCTBAL FROM CUSTOMER WHERE C_ACCTBAL BETWEEN 100 AND 500"
SIN_Q073,single_table_filters,247.3893,244.6549,252.5401,3,OK,"SELECT C_CUSTKEY, C_ACCTBAL FROM CUSTOMER WHERE C_ACCTBAL BETWEEN 500 AND 1000"
SIN_Q074,single_table_filters,212.5398,208.308,220.9191,3,OK,SELECT C_CUSTKEY FROM CUSTOMER WHERE C_NATIONKEY BETWEEN 6 AND 12
SIN_Q075,single_table_filters,492.4711,78.347,1311.9283,3,OK,SELECT * FROM PART WHERE P_SIZE = 10
SIN_Q076,single_table_filters,98.5646,77.7259,139.6401,3,OK,SELECT * FROM PART WHERE P_SIZE = 20
SIN_Q077,single_table_filters,998.4234,984.1161,1017.6492,3,OK,SELECT * FROM PART WHERE P_SIZE BETWEEN 5 AND 15
SIN_Q078,single_table_filters,5099.1983,5077.07,5130.657,3,OK,SELECT * FROM PART WHERE P_RETAILPRICE > 500
SIN_Q079,single_table_filters,4819.7991,4675.674,4937.4812,3,OK,SELECT * FROM PART WHERE P_RETAILPRICE > 1000
SIN_Q080,single_table_filters,682.9261,675.7102,695.8799,3,OK,SELECT * FROM PART WHERE P_RETAILPRICE BETWEEN 200 AND 800
SIN_Q081,single_table_filters,3554.5402,3525.8489,3580.5449,3,OK,SELECT * FROM PART WHERE P_SIZE >= 15
SIN_Q082,single_table_filters,391.1909,373.328,426.182,3,OK,"SELECT P_PARTKEY, P_NAME FROM PART WHERE P_RETAILPRICE < 300"
SIN_Q083,single_table_filters,107.2209,95.319,130.2719,3,OK,"SELECT P_PARTKEY, P_SIZE FROM PART WHERE P_SIZE < 5"
SIN_Q084,single_table_filters,3965.1796,3883.23,4095.4559,3,OK,SELECT * FROM PART WHERE P_RETAILPRICE >= 1200
SIN_Q085,single_table_filters,313.1117,294.209,346.5309,3,OK,"SELECT P_PARTKEY, P_RETAILPRICE FROM PART WHERE P_RETAILPRICE <= 300"
SIN_Q086,single_table_filters,566.938,564.0459,568.4443,3,OK,"SELECT P_PARTKEY, P_NAME FROM PART WHERE P_NAME LIKE '%green%'"
SIN_Q087,single_table_filters,907.9278,906.383,909.642,3,OK,SELECT P_PARTKEY FROM PART WHERE P_SIZE > 5
SIN_Q088,single_table_filters,810.8334,807.2171,813.1819,3,OK,SELECT P_PARTKEY FROM PART WHERE P_SIZE > 10
SIN_Q089,single_table_filters,714.4794,712.1701,719.0208,3,OK,SELECT P_PARTKEY FROM PART WHERE P_SIZE > 15
SIN_Q090,single_table_filters,607.7024,604.1129,611.0997,3,OK,SELECT P_PARTKEY FROM PART WHERE P_SIZE > 20
SIN_Q091,single_table_filters,2727.529,2717.8919,2740.66,3,OK,"SELECT P_PARTKEY, P_RETAILPRICE FROM PART WHERE P_RETAILPRICE > 200"
SIN_Q092,single_table_filters,2709.5554,2698.7681,2721.3681,3,OK,"SELECT P_PARTKEY, P_RETAILPRICE FROM PART WHERE P_RETAILPRICE > 600"
SIN_Q093,single_table_filters,2128.9508,2057.394,2187.768,3,OK,"SELECT P_PARTKEY, P_RETAILPRICE FROM PART WHERE P_RETAILPRICE > 1200"
SIN_Q094,single_table_filters,1310.3541,1256.5942,1358.6559,3,OK,"SELECT P_PARTKEY, P_RETAILPRICE FROM PART WHERE P_RETAILPRICE > 1500"
SIN_Q095,single_table_filters,432.8515,422.0729,450.4063,3,OK,SELECT P_PARTKEY FROM PART WHERE P_SIZE BETWEEN 10 AND 30
SIN_Q096,single_table_filters,144.1374,137.5651,155.988,3,OK,SELECT * FROM SUPPLIER WHERE S_ACCTBAL > 1000
SIN_Q097,single_table_filters,33.8899,32.9998,34.9839,3,OK,SELECT * FROM SUPPLIER WHERE S_ACCTBAL BETWEEN 500 AND 1500
SIN_Q098,single_table_filters,4.9702,4.24,5.8112,3,OK,"SELECT S_SUPPKEY, S_NAME FROM SUPPLIER WHERE S_NATIONKEY = 3"
SIN_Q099,single_table_filters,34.8735,33.7839,36.0677,3,OK,SELECT * FROM SUPPLIER WHERE S_ACCTBAL < 500
SIN_Q100,single_table_filters,18.3327,18.1589,18.5342,3,OK,"SELECT S_SUPPKEY, S_PHONE FROM SUPPLIER WHERE S_NATIONKEY BETWEEN 5 AND 10"
SIN_Q101,single_table_filters,124.8713,123.5621,127.0547,3,OK,SELECT * FROM SUPPLIER WHERE S_ACCTBAL >= 2000
SIN_Q102,single_table_filters,8.6567,7.355,9.67,3,OK,SELECT * FROM SUPPLIER WHERE S_NATIONKEY = 7
SIN_Q103,single_table_filters,18.8986,18.4219,19.738,3,OK,"SELECT S_SUPPKEY, S_ACCTBAL FROM SUPPLIER WHERE S_ACCTBAL BETWEEN 200 AND 800"
SIN_Q104,single_table_filters,46.2056,45.0969,47.838,3,OK,SELECT S_SUPPKEY FROM SUPPLIER WHERE S_ACCTBAL > 100
SIN_Q105,single_table_filters,43.3269,42.803,44.0378,3,OK,SELECT S_SUPPKEY FROM SUPPLIER WHERE S_ACCTBAL > 500
SIN_Q106,single_table_filters,41.5683,41.3339,42.0198,3,OK,SELECT S_SUPPKEY FROM SUPPLIER WHERE S_ACCTBAL > 1000
SIN_Q107,single_table_filters,39.1536,39.0799,39.233,3,OK,SELECT S_SUPPKEY FROM SUPPLIER WHERE S_ACCTBAL > 1500
SIN_Q108,single_table_filters,37.7687,37.3781,38.348,3,OK,SELECT S_SUPPKEY FROM SUPPLIER WHERE S_ACCTBAL > 1800
SIN_Q109,single_table_filters,16.8591,16.6702,17.1771,3,OK,"SELECT S_SUPPKEY, S_ACCTBAL FROM SUPPLIER WHERE S_ACCTBAL BETWEEN 100 AND 600"
SIN_Q110,single_table_filters,16.6744,16.5339,16.8509,3,OK,"SELECT S_SUPPKEY, S_ACCTBAL FROM SUPPLIER WHERE S_ACCTBAL BETWEEN 600 AND 1200"
SIN_Q111,single_table_filters,10.7469,10.4899,11.019,3,OK,SELECT S_SUPPKEY FROM SUPPLIER WHERE S_NATIONKEY BETWEEN 1 AND 5
THR_Q001,three_table_joins,12042.0111,11690.6638,12283.6983,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, n.N_NAME        AS nation FROM   ORDERS   o JOIN "
THR_Q002,three_table_joins,8918.0233,1546.7689,23655.653,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, o.O_TOTALPRICE FROM   ORDERS   o JOIN   CUSTOMER "
THR_Q003,three_table_joins,38313.0628,37026.489,39654.5942,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, n.N_NAME        AS nation FROM   ORDERS   o JOIN "
THR_Q004,three_table_joins,5418.9881,5357.6713,5467.9742,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, n.N_NAME        AS nation FROM   ORDERS   o JOIN "
THR_Q005,three_table_joins,37539.813,37404.521,37749.3732,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, n.N_NAME        AS nation FROM   ORDERS   o JOIN "
THR_Q006,three_table_joins,1471.2591,1434.9167,1531.7657,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, o.O_TOTALPRICE FROM   ORDERS   o JOIN   CUSTOMER "
THR_Q007,three_table_joins,895.161,893.028,898.1171,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, c.C_ACCTBAL FROM   ORDERS   o JOIN   CUSTOMER c O"
THR_Q008,three_table_joins,0.8038,0.226,1.9493,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, n.N_NAME        AS nation, o.O_TOTALPRICE FROM   "
THR_Q009,three_table_joins,34510.9796,33304.6,35998.2898,3,OK,"SELECT n.N_NAME        AS nation, COUNT(o.O_ORDERKEY)  AS order_count, SUM(o.O_T"
THR_Q010,three_table_joins,4221.6677,4217.0889,4229.6901,3,OK,"SELECT n.N_NAME        AS nation, COUNT(o.O_ORDERKEY)  AS order_count FROM   ORD"
THR_Q011,three_table_joins,14042.3329,13984.9329,14081.6088,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, n.N_NAME        AS nation, r.R_NAME        AS reg"
THR_Q012,three_table_joins,2301.1616,2292.9459,2316.6389,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, n.N_NAME        AS nation FROM   ORDERS   o JOIN "
THR_Q013,three_table_joins,7479.2324,7229.851,7910.816,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, o.O_TOTALPRICE FROM   ORDERS   o JOIN   CUSTOMER "
THR_Q014,three_table_joins,34407.4817,32098.0701,36045.9361,3,OK,"SELECT r.R_NAME        AS region, SUM(o.O_TOTALPRICE)  AS total_revenue, COUNT(o"
THR_Q015,three_table_joins,6438.5857,6387.7311,6475.43,3,OK,"SELECT r.R_NAME        AS region, n.N_NAME        AS nation, SUM(o.O_TOTALPRICE)"
THR_Q016,three_table_joins,31987.485,31919.4241,32052.738,3,OK,"SELECT r.R_NAME        AS region, AVG(o.O_TOTALPRICE)  AS avg_order_value FROM  "
THR_Q017,three_table_joins,93161.5764,91496.7561,94342.638,3,OK,"SELECT r.R_NAME        AS region, c.C_NAME, SUM(o.O_TOTALPRICE)  AS total_spent "
THR_Q018,three_table_joins,35706.1277,35631.2709,35777.2732,3,OK,"SELECT r.R_NAME        AS region, SUM(o.O_TOTALPRICE)  AS revenue FROM   ORDERS "
THR_Q019,three_table_joins,36688.3631,36613.3912,36816.5641,3,OK,"SELECT r.R_NAME        AS region, SUM(o.O_TOTALPRICE)  AS total_revenue FROM   O"
THR_Q020,three_table_joins,10.0336,8.6842,12.3978,3,OK,"SELECT DISTINCT r.R_NAME   AS region, n.N_NAME             AS nation FROM   CUST"
THR_Q029,three_table_joins,105242.3314,87743.8982,139114.0881,3,OK,SELECT DISTINCT p.P_BRAND FROM   ORDERS  o JOIN   LINEITEM l ON o.O_ORDERKEY = l
THR_Q030,three_table_joins,142003.092,119089.669,160687.3469,3,OK,"SELECT o.O_ORDERKEY, s.S_NAME, l.L_EXTENDEDPRICE FROM   ORDERS   o JOIN   LINEIT"
THR_Q035,three_table_joins,168401.6662,163452.2669,175257.0119,3,OK,"SELECT s.S_NATIONKEY, AVG(l.L_DISCOUNT)    AS avg_discount FROM   ORDERS   o JOI"
THR_Q037,three_table_joins,115563.6411,103704.5631,132722.455,3,OK,"SELECT o.O_ORDERKEY, s.S_NAME, l.L_SHIPDATE FROM   ORDERS   o JOIN   LINEITEM l "
THR_Q038,three_table_joins,128733.3586,115074.2309,141498.1189,3,OK,"SELECT DISTINCT s.S_SUPPKEY, s.S_NAME FROM   ORDERS   o JOIN   LINEITEM l ON o.O"
AGG_Q102,aggregation,85321.6556,71409.05,101825.7599,3,OK,"SELECT l_shipmode, SUM(l_quantity) AS total_qty FROM lineitem GROUP BY l_shipmod"
AGG_Q166,aggregation,98336.9381,75966.4209,131037.8382,3,OK,"SELECT l_shipmode, SUM(CASE WHEN l_returnflag = 'R' THEN l_extendedprice * (1 - "
SIN_Q037,single_table_filters,162081.2633,158344.3301,164501.7118,3,OK,SELECT * FROM LINEITEM WHERE L_RETURNFLAG = 'R'
THR_Q050,three_table_joins,149342.4213,107020.915,173559.1149,3,OK,"SELECT l.L_ORDERKEY, p.P_NAME, s.S_NAME FROM   LINEITEM l JOIN   PART     p  ON "
THR_Q059,three_table_joins,88188.1076,50606.6239,136551.1942,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, l.L_QUANTITY FROM   ORDERS   o JOIN   CUSTOMER c "
THR_Q060,three_table_joins,19084.0586,5774.452,45061.512,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, l.L_DISCOUNT FROM   ORDERS   o JOIN   CUSTOMER c "
THR_Q063,three_table_joins,79367.5307,71465.9579,86232.8062,3,OK,"SELECT c.C_NATIONKEY, AVG(l.L_QUANTITY)    AS avg_quantity FROM   ORDERS   o JOI"
THR_Q065,three_table_joins,89804.7447,73211.3936,108109.5648,3,OK,"SELECT c.C_NATIONKEY, YEAR(o.O_ORDERDATE)  AS order_year, SUM(l.L_EXTENDEDPRICE "
THR_Q066,three_table_joins,29556.8252,27037.9372,32754.4613,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, l.L_DISCOUNT, l.L_EXTENDEDPRICE FROM   ORDERS   o"
THR_Q067,three_table_joins,57673.3643,53705.003,65494.1449,3,OK,SELECT DISTINCT c.C_NATIONKEY FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY
THR_Q068,three_table_joins,204.3502,97.9588,416.976,3,OK,"SELECT s.S_SUPPKEY, s.S_NAME, n.N_NAME        AS nation, r.R_NAME        AS regi"
THR_Q069,three_table_joins,19.6543,18.7469,21.426,3,OK,"SELECT s.S_SUPPKEY, s.S_NAME, n.N_NAME        AS nation FROM   SUPPLIER s JOIN  "
THR_Q070,three_table_joins,4.9774,4.2882,6.1429,3,OK,"SELECT s.S_SUPPKEY, s.S_NAME, s.S_ACCTBAL FROM   SUPPLIER s JOIN   NATION   n ON"
